nohup: ignoring input
Namespace(batch_size=8, class_num=2, cuda_num=1, encoder_type='resnet34', evaluate_step=100, gradient_accumulation_steps=4, lr=0.0001, model_type='FPN', num_epoch=50, path_img='/mnt/sda1/songzimeng/cv_project/img/', path_label='/mnt/sda1/songzimeng/cv_project/label/', save_dir='/mnt/sda1/songzimeng/cv_project/models/', save_interval=5, step_interval=10, step_save=1000, total_updates=50000, val_set=0, weight_decay=0.001)
/mnt/sda1/songzimeng/cv_project/models/val_0_FPNresnet34_2021-06-07-20-17-51 make!
cuda
device:  1
train: ['ds1', 'ds2', 'ds3', 'ds4', 'ds5', 'ds6', 'ds7', 'ds8', 'ds9', 'ds10']
valid: ['ds11', 'ds12', 'ds13']
get_images_and_labels 5418 5418
get_images_and_labels 293 293
epoch:  1
[epoch:1, iter:10] Loss: 0.970 | MIoU: 41.056% 
[epoch:35, iter:520] Loss: 0.032 | MIoU: 95.954% 
[epoch:35, iter:530] Loss: 0.032 | MIoU: 95.953% 
[epoch:35, iter:540] Loss: 0.032 | MIoU: 95.957% 
[epoch:35, iter:550] Loss: 0.032 | MIoU: 95.968% 
[epoch:35, iter:560] Loss: 0.032 | MIoU: 95.976% 
[epoch:35, iter:570] Loss: 0.032 | MIoU: 95.978% 
[epoch:35, iter:580] Loss: 0.032 | MIoU: 95.974% 
[epoch:35, iter:590] Loss: 0.032 | MIoU: 95.987% 
[epoch:35, iter:600] Loss: 0.032 | MIoU: 95.983% 
[epoch:35, iter:610] Loss: 0.032 | MIoU: 95.993% 
[epoch:35, iter:620] Loss: 0.032 | MIoU: 95.987% 
[epoch:35, iter:630] Loss: 0.032 | MIoU: 95.956% 
[epoch:35, iter:640] Loss: 0.032 | MIoU: 95.959% 
[epoch:35, iter:650] Loss: 0.032 | MIoU: 95.905% 
[epoch:35, iter:660] Loss: 0.033 | MIoU: 95.866% 
[epoch:35, iter:670] Loss: 0.033 | MIoU: 95.824% 
Evaluate
[epoch:35, evaluate] Loss: 0.135 | MIoU: 86.275% 
epoch:  36
[epoch:36, iter:10] Loss: 0.063 | MIoU: 92.489% 
[epoch:36, iter:20] Loss: 0.056 | MIoU: 93.568% 
[epoch:36, iter:30] Loss: 0.057 | MIoU: 93.434% 
[epoch:36, iter:40] Loss: 0.054 | MIoU: 93.574% 
[epoch:36, iter:50] Loss: 0.053 | MIoU: 93.732% 
[epoch:36, iter:60] Loss: 0.056 | MIoU: 93.306% 
[epoch:36, iter:70] Loss: 0.054 | MIoU: 93.638% 
[epoch:36, iter:80] Loss: 0.054 | MIoU: 93.324% 
[epoch:36, iter:90] Loss: 0.055 | MIoU: 93.086% 
[epoch:36, iter:100] Loss: 0.054 | MIoU: 93.245% 
[epoch:36, iter:110] Loss: 0.054 | MIoU: 93.309% 
[epoch:36, iter:120] Loss: 0.054 | MIoU: 93.252% 
[epoch:36, iter:130] Loss: 0.053 | MIoU: 93.370% 
[epoch:36, iter:140] Loss: 0.055 | MIoU: 93.350% 
[epoch:36, iter:150] Loss: 0.053 | MIoU: 93.489% 
[epoch:36, iter:160] Loss: 0.053 | MIoU: 93.467% 
[epoch:36, iter:170] Loss: 0.052 | MIoU: 93.585% 
[epoch:36, iter:180] Loss: 0.051 | MIoU: 93.688% 
[epoch:36, iter:190] Loss: 0.050 | MIoU: 93.814% 
[epoch:36, iter:200] Loss: 0.050 | MIoU: 93.885% 
[epoch:36, iter:210] Loss: 0.049 | MIoU: 94.009% 
[epoch:36, iter:220] Loss: 0.048 | MIoU: 94.089% 
[epoch:36, iter:230] Loss: 0.048 | MIoU: 94.193% 
[epoch:36, iter:240] Loss: 0.047 | MIoU: 94.203% 
[epoch:36, iter:250] Loss: 0.046 | MIoU: 94.276% 
[epoch:36, iter:260] Loss: 0.046 | MIoU: 94.358% 
[epoch:36, iter:270] Loss: 0.046 | MIoU: 94.379% 
[epoch:36, iter:280] Loss: 0.045 | MIoU: 94.439% 
[epoch:36, iter:290] Loss: 0.045 | MIoU: 94.485% 
[epoch:36, iter:300] Loss: 0.045 | MIoU: 94.479% 
[epoch:36, iter:310] Loss: 0.045 | MIoU: 94.500% 
[epoch:36, iter:320] Loss: 0.045 | MIoU: 94.499% 
[epoch:36, iter:330] Loss: 0.044 | MIoU: 94.542% 
[epoch:36, iter:340] Loss: 0.044 | MIoU: 94.573% 
[epoch:36, iter:350] Loss: 0.044 | MIoU: 94.613% 
[epoch:36, iter:360] Loss: 0.043 | MIoU: 94.664% 
[epoch:36, iter:370] Loss: 0.043 | MIoU: 94.697% 
[epoch:36, iter:380] Loss: 0.043 | MIoU: 94.742% 
[epoch:36, iter:390] Loss: 0.043 | MIoU: 94.786% 
[epoch:36, iter:400] Loss: 0.042 | MIoU: 94.800% 
[epoch:36, iter:410] Loss: 0.042 | MIoU: 94.828% 
[epoch:36, iter:420] Loss: 0.042 | MIoU: 94.848% 
[epoch:36, iter:430] Loss: 0.041 | MIoU: 94.889% 
[epoch:36, iter:440] Loss: 0.041 | MIoU: 94.918% 
[epoch:36, iter:450] Loss: 0.041 | MIoU: 94.923% 
[epoch:36, iter:460] Loss: 0.041 | MIoU: 94.931% 
[epoch:36, iter:470] Loss: 0.041 | MIoU: 94.958% 
[epoch:36, iter:480] Loss: 0.041 | MIoU: 94.941% 
[epoch:36, iter:490] Loss: 0.041 | MIoU: 94.977% 
[epoch:36, iter:500] Loss: 0.040 | MIoU: 95.014% 
[epoch:36, iter:510] Loss: 0.041 | MIoU: 95.009% 
[epoch:36, iter:520] Loss: 0.040 | MIoU: 95.023% 
[epoch:36, iter:530] Loss: 0.041 | MIoU: 95.013% 
[epoch:36, iter:540] Loss: 0.041 | MIoU: 94.996% 
[epoch:36, iter:550] Loss: 0.041 | MIoU: 94.992% 
[epoch:36, iter:560] Loss: 0.041 | MIoU: 94.997% 
[epoch:36, iter:570] Loss: 0.041 | MIoU: 94.975% 
[epoch:36, iter:580] Loss: 0.042 | MIoU: 94.947% 
[epoch:36, iter:590] Loss: 0.042 | MIoU: 94.923% 
[epoch:36, iter:600] Loss: 0.042 | MIoU: 94.927% 
[epoch:36, iter:610] Loss: 0.042 | MIoU: 94.900% 
[epoch:36, iter:620] Loss: 0.042 | MIoU: 94.890% 
[epoch:36, iter:630] Loss: 0.042 | MIoU: 94.870% 
[epoch:36, iter:640] Loss: 0.042 | MIoU: 94.860% 
[epoch:36, iter:650] Loss: 0.043 | MIoU: 94.831% 
[epoch:36, iter:660] Loss: 0.043 | MIoU: 94.813% 
[epoch:36, iter:670] Loss: 0.043 | MIoU: 94.804% 
Evaluate
[epoch:36, evaluate] Loss: 0.118 | MIoU: 88.315% 
epoch:  37
[epoch:37, iter:10] Loss: 0.043 | MIoU: 94.947% 
[epoch:37, iter:20] Loss: 0.037 | MIoU: 95.321% 
[epoch:37, iter:30] Loss: 0.043 | MIoU: 94.892% 
[epoch:37, iter:40] Loss: 0.039 | MIoU: 95.110% 
[epoch:37, iter:50] Loss: 0.040 | MIoU: 95.065% 
[epoch:37, iter:60] Loss: 0.039 | MIoU: 95.055% 
[epoch:37, iter:70] Loss: 0.040 | MIoU: 95.064% 
[epoch:37, iter:80] Loss: 0.039 | MIoU: 95.172% 
[epoch:37, iter:90] Loss: 0.038 | MIoU: 95.328% 
[epoch:37, iter:100] Loss: 0.036 | MIoU: 95.515% 
[epoch:37, iter:110] Loss: 0.036 | MIoU: 95.506% 
[epoch:37, iter:120] Loss: 0.035 | MIoU: 95.633% 
[epoch:37, iter:130] Loss: 0.035 | MIoU: 95.684% 
[epoch:37, iter:140] Loss: 0.034 | MIoU: 95.777% 
[epoch:37, iter:150] Loss: 0.034 | MIoU: 95.808% 
[epoch:37, iter:160] Loss: 0.033 | MIoU: 95.879% 
[epoch:37, iter:170] Loss: 0.032 | MIoU: 95.936% 
[epoch:37, iter:180] Loss: 0.032 | MIoU: 96.022% 
[epoch:37, iter:190] Loss: 0.032 | MIoU: 96.038% 
[epoch:37, iter:200] Loss: 0.031 | MIoU: 96.074% 
[epoch:37, iter:210] Loss: 0.031 | MIoU: 96.126% 
[epoch:37, iter:220] Loss: 0.031 | MIoU: 96.122% 
[epoch:37, iter:230] Loss: 0.031 | MIoU: 96.157% 
[epoch:37, iter:240] Loss: 0.032 | MIoU: 96.095% 
[epoch:37, iter:250] Loss: 0.031 | MIoU: 96.107% 
[epoch:37, iter:260] Loss: 0.032 | MIoU: 96.074% 
[epoch:37, iter:270] Loss: 0.033 | MIoU: 95.974% 
[epoch:37, iter:280] Loss: 0.032 | MIoU: 95.995% 
[epoch:37, iter:290] Loss: 0.033 | MIoU: 95.954% 
[epoch:37, iter:300] Loss: 0.033 | MIoU: 95.961% 
[epoch:37, iter:310] Loss: 0.033 | MIoU: 95.982% 
[epoch:37, iter:320] Loss: 0.033 | MIoU: 96.005% 
[epoch:37, iter:330] Loss: 0.032 | MIoU: 96.017% 
[epoch:37, iter:340] Loss: 0.032 | MIoU: 96.023% 
[epoch:37, iter:350] Loss: 0.032 | MIoU: 96.031% 
[epoch:37, iter:360] Loss: 0.032 | MIoU: 96.060% 
[epoch:37, iter:370] Loss: 0.032 | MIoU: 96.088% 
[epoch:37, iter:380] Loss: 0.032 | MIoU: 96.103% 
[epoch:37, iter:390] Loss: 0.031 | MIoU: 96.126% 
[epoch:37, iter:400] Loss: 0.031 | MIoU: 96.150% 
[epoch:37, iter:410] Loss: 0.031 | MIoU: 96.154% 
[epoch:37, iter:420] Loss: 0.031 | MIoU: 96.162% 
[epoch:37, iter:430] Loss: 0.031 | MIoU: 96.184% 
[epoch:37, iter:440] Loss: 0.031 | MIoU: 96.207% 
[epoch:37, iter:450] Loss: 0.030 | MIoU: 96.201% 
[epoch:37, iter:460] Loss: 0.030 | MIoU: 96.224% 
[epoch:37, iter:470] Loss: 0.030 | MIoU: 96.249% 
[epoch:37, iter:480] Loss: 0.030 | MIoU: 96.260% 
[epoch:37, iter:490] Loss: 0.030 | MIoU: 96.273% 
[epoch:37, iter:500] Loss: 0.030 | MIoU: 96.283% 
[epoch:37, iter:510] Loss: 0.030 | MIoU: 96.299% 
[epoch:37, iter:520] Loss: 0.030 | MIoU: 96.315% 
[epoch:37, iter:530] Loss: 0.029 | MIoU: 96.321% 
[epoch:37, iter:540] Loss: 0.029 | MIoU: 96.341% 
[epoch:37, iter:550] Loss: 0.029 | MIoU: 96.354% 
[epoch:37, iter:560] Loss: 0.029 | MIoU: 96.372% 
[epoch:37, iter:570] Loss: 0.029 | MIoU: 96.393% 
[epoch:37, iter:580] Loss: 0.029 | MIoU: 96.410% 
[epoch:37, iter:590] Loss: 0.029 | MIoU: 96.421% 
[epoch:37, iter:600] Loss: 0.029 | MIoU: 96.431% 
[epoch:37, iter:610] Loss: 0.028 | MIoU: 96.452% 
[epoch:37, iter:620] Loss: 0.028 | MIoU: 96.462% 
[epoch:37, iter:630] Loss: 0.028 | MIoU: 96.472% 
[epoch:37, iter:640] Loss: 0.028 | MIoU: 96.483% 
[epoch:37, iter:650] Loss: 0.028 | MIoU: 96.480% 
[epoch:37, iter:660] Loss: 0.028 | MIoU: 96.493% 
[epoch:37, iter:670] Loss: 0.028 | MIoU: 96.504% 
Evaluate
[epoch:37, evaluate] Loss: 0.101 | MIoU: 90.954% 
epoch:  38
[epoch:38, iter:10] Loss: 0.020 | MIoU: 97.027% 
[epoch:38, iter:20] Loss: 0.021 | MIoU: 97.131% 
[epoch:38, iter:30] Loss: 0.020 | MIoU: 97.275% 
[epoch:38, iter:40] Loss: 0.020 | MIoU: 97.302% 
[epoch:38, iter:50] Loss: 0.020 | MIoU: 97.300% 
[epoch:38, iter:60] Loss: 0.019 | MIoU: 97.378% 
[epoch:38, iter:70] Loss: 0.019 | MIoU: 97.370% 
[epoch:38, iter:80] Loss: 0.019 | MIoU: 97.413% 
[epoch:38, iter:90] Loss: 0.019 | MIoU: 97.420% 
[epoch:38, iter:100] Loss: 0.019 | MIoU: 97.416% 
[epoch:38, iter:110] Loss: 0.019 | MIoU: 97.464% 
[epoch:38, iter:120] Loss: 0.019 | MIoU: 97.472% 
[epoch:38, iter:130] Loss: 0.019 | MIoU: 97.490% 
[epoch:38, iter:140] Loss: 0.019 | MIoU: 97.484% 
[epoch:38, iter:150] Loss: 0.019 | MIoU: 97.492% 
[epoch:38, iter:160] Loss: 0.019 | MIoU: 97.498% 
[epoch:38, iter:170] Loss: 0.019 | MIoU: 97.491% 
[epoch:38, iter:180] Loss: 0.019 | MIoU: 97.503% 
[epoch:38, iter:190] Loss: 0.019 | MIoU: 97.510% 
[epoch:38, iter:200] Loss: 0.019 | MIoU: 97.514% 
[epoch:38, iter:210] Loss: 0.019 | MIoU: 97.521% 
[epoch:38, iter:220] Loss: 0.019 | MIoU: 97.527% 
[epoch:38, iter:230] Loss: 0.019 | MIoU: 97.537% 
[epoch:38, iter:240] Loss: 0.019 | MIoU: 97.535% 
[epoch:38, iter:250] Loss: 0.019 | MIoU: 97.543% 
[epoch:38, iter:260] Loss: 0.019 | MIoU: 97.556% 
[epoch:38, iter:270] Loss: 0.019 | MIoU: 97.569% 
[epoch:38, iter:280] Loss: 0.019 | MIoU: 97.563% 
[epoch:38, iter:290] Loss: 0.019 | MIoU: 97.561% 
[epoch:38, iter:300] Loss: 0.019 | MIoU: 97.563% 
[epoch:38, iter:310] Loss: 0.019 | MIoU: 97.571% 
[epoch:38, iter:320] Loss: 0.019 | MIoU: 97.565% 
[epoch:38, iter:330] Loss: 0.019 | MIoU: 97.568% 
[epoch:38, iter:340] Loss: 0.019 | MIoU: 97.573% 
[epoch:38, iter:350] Loss: 0.019 | MIoU: 97.570% 
[epoch:38, iter:360] Loss: 0.019 | MIoU: 97.579% 
[epoch:38, iter:370] Loss: 0.019 | MIoU: 97.574% 
[epoch:38, iter:380] Loss: 0.019 | MIoU: 97.580% 
[epoch:38, iter:390] Loss: 0.019 | MIoU: 97.589% 
[epoch:38, iter:400] Loss: 0.019 | MIoU: 97.600% 
[epoch:38, iter:410] Loss: 0.019 | MIoU: 97.595% 
[epoch:38, iter:420] Loss: 0.019 | MIoU: 97.590% 
[epoch:38, iter:430] Loss: 0.019 | MIoU: 97.594% 
[epoch:38, iter:440] Loss: 0.019 | MIoU: 97.595% 
[epoch:38, iter:450] Loss: 0.019 | MIoU: 97.599% 
[epoch:38, iter:460] Loss: 0.019 | MIoU: 97.598% 
[epoch:38, iter:470] Loss: 0.019 | MIoU: 97.595% 
[epoch:38, iter:480] Loss: 0.019 | MIoU: 97.591% 
[epoch:38, iter:490] Loss: 0.019 | MIoU: 97.593% 
[epoch:38, iter:500] Loss: 0.019 | MIoU: 97.594% 
[epoch:38, iter:510] Loss: 0.019 | MIoU: 97.594% 
[epoch:38, iter:520] Loss: 0.018 | MIoU: 97.600% 
[epoch:38, iter:530] Loss: 0.018 | MIoU: 97.606% 
[epoch:38, iter:540] Loss: 0.018 | MIoU: 97.609% 
[epoch:38, iter:550] Loss: 0.018 | MIoU: 97.607% 
[epoch:38, iter:560] Loss: 0.018 | MIoU: 97.603% 
[epoch:38, iter:570] Loss: 0.018 | MIoU: 97.603% 
[epoch:38, iter:580] Loss: 0.018 | MIoU: 97.601% 
[epoch:38, iter:590] Loss: 0.018 | MIoU: 97.604% 
[epoch:38, iter:600] Loss: 0.018 | MIoU: 97.600% 
[epoch:38, iter:610] Loss: 0.018 | MIoU: 97.600% 
[epoch:38, iter:620] Loss: 0.018 | MIoU: 97.599% 
[epoch:38, iter:630] Loss: 0.018 | MIoU: 97.604% 
[epoch:38, iter:640] Loss: 0.018 | MIoU: 97.604% 
[epoch:38, iter:650] Loss: 0.018 | MIoU: 97.607% 
[epoch:38, iter:660] Loss: 0.018 | MIoU: 97.615% 
[epoch:38, iter:670] Loss: 0.018 | MIoU: 97.614% 
Evaluate
[epoch:38, evaluate] Loss: 0.105 | MIoU: 91.260% 
epoch:  39
[epoch:39, iter:10] Loss: 0.018 | MIoU: 97.775% 
[epoch:39, iter:20] Loss: 0.018 | MIoU: 97.664% 
[epoch:39, iter:30] Loss: 0.017 | MIoU: 97.703% 
[epoch:39, iter:40] Loss: 0.017 | MIoU: 97.720% 
[epoch:39, iter:50] Loss: 0.017 | MIoU: 97.780% 
[epoch:39, iter:60] Loss: 0.017 | MIoU: 97.795% 
[epoch:39, iter:70] Loss: 0.017 | MIoU: 97.785% 
[epoch:39, iter:80] Loss: 0.017 | MIoU: 97.755% 
[epoch:39, iter:90] Loss: 0.017 | MIoU: 97.764% 
[epoch:39, iter:100] Loss: 0.017 | MIoU: 97.767% 
[epoch:39, iter:110] Loss: 0.017 | MIoU: 97.793% 
[epoch:39, iter:120] Loss: 0.017 | MIoU: 97.787% 
[epoch:39, iter:130] Loss: 0.017 | MIoU: 97.792% 
[epoch:39, iter:140] Loss: 0.017 | MIoU: 97.806% 
[epoch:39, iter:150] Loss: 0.017 | MIoU: 97.808% 
[epoch:39, iter:160] Loss: 0.017 | MIoU: 97.828% 
[epoch:39, iter:170] Loss: 0.017 | MIoU: 97.843% 
[epoch:39, iter:180] Loss: 0.017 | MIoU: 97.851% 
[epoch:39, iter:190] Loss: 0.016 | MIoU: 97.845% 
[epoch:39, iter:200] Loss: 0.016 | MIoU: 97.849% 
[epoch:39, iter:210] Loss: 0.016 | MIoU: 97.853% 
[epoch:39, iter:220] Loss: 0.016 | MIoU: 97.863% 
[epoch:39, iter:230] Loss: 0.016 | MIoU: 97.871% 
[epoch:39, iter:240] Loss: 0.016 | MIoU: 97.881% 
[epoch:39, iter:250] Loss: 0.016 | MIoU: 97.897% 
[epoch:39, iter:260] Loss: 0.016 | MIoU: 97.891% 
[epoch:39, iter:270] Loss: 0.016 | MIoU: 97.887% 
[epoch:39, iter:280] Loss: 0.016 | MIoU: 97.895% 
[epoch:39, iter:290] Loss: 0.016 | MIoU: 97.886% 
[epoch:39, iter:300] Loss: 0.016 | MIoU: 97.874% 
[epoch:39, iter:310] Loss: 0.017 | MIoU: 97.873% 
[epoch:39, iter:320] Loss: 0.017 | MIoU: 97.876% 
[epoch:39, iter:330] Loss: 0.017 | MIoU: 97.871% 
[epoch:39, iter:340] Loss: 0.017 | MIoU: 97.875% 
[epoch:39, iter:350] Loss: 0.016 | MIoU: 97.878% 
[epoch:39, iter:360] Loss: 0.016 | MIoU: 97.883% 
[epoch:39, iter:370] Loss: 0.016 | MIoU: 97.881% 
[epoch:39, iter:380] Loss: 0.016 | MIoU: 97.881% 
[epoch:39, iter:390] Loss: 0.016 | MIoU: 97.875% 
[epoch:39, iter:400] Loss: 0.016 | MIoU: 97.877% 
[epoch:39, iter:410] Loss: 0.016 | MIoU: 97.888% 
[epoch:39, iter:420] Loss: 0.016 | MIoU: 97.888% 
[epoch:39, iter:430] Loss: 0.016 | MIoU: 97.883% 
[epoch:39, iter:440] Loss: 0.016 | MIoU: 97.887% 
[epoch:39, iter:450] Loss: 0.016 | MIoU: 97.887% 
[epoch:39, iter:460] Loss: 0.016 | MIoU: 97.887% 
[epoch:39, iter:470] Loss: 0.016 | MIoU: 97.889% 
[epoch:39, iter:480] Loss: 0.016 | MIoU: 97.893% 
[epoch:39, iter:490] Loss: 0.016 | MIoU: 97.892% 
[epoch:39, iter:500] Loss: 0.016 | MIoU: 97.888% 
[epoch:39, iter:510] Loss: 0.016 | MIoU: 97.886% 
[epoch:39, iter:520] Loss: 0.016 | MIoU: 97.887% 
[epoch:39, iter:530] Loss: 0.016 | MIoU: 97.890% 
[epoch:39, iter:540] Loss: 0.016 | MIoU: 97.892% 
[epoch:39, iter:550] Loss: 0.016 | MIoU: 97.892% 
[epoch:39, iter:560] Loss: 0.016 | MIoU: 97.896% 
[epoch:39, iter:570] Loss: 0.016 | MIoU: 97.893% 
[epoch:39, iter:580] Loss: 0.016 | MIoU: 97.891% 
[epoch:39, iter:590] Loss: 0.016 | MIoU: 97.894% 
[epoch:39, iter:600] Loss: 0.016 | MIoU: 97.864% 
[epoch:39, iter:610] Loss: 0.016 | MIoU: 97.845% 
[epoch:39, iter:620] Loss: 0.017 | MIoU: 97.816% 
[epoch:39, iter:630] Loss: 0.017 | MIoU: 97.788% 
[epoch:39, iter:640] Loss: 0.017 | MIoU: 97.745% 
[epoch:39, iter:650] Loss: 0.017 | MIoU: 97.725% 
[epoch:39, iter:660] Loss: 0.018 | MIoU: 97.710% 
[epoch:39, iter:670] Loss: 0.018 | MIoU: 97.696% 
Evaluate
[epoch:39, evaluate] Loss: 0.129 | MIoU: 89.424% 
epoch:  40
[epoch:40, iter:10] Loss: 0.027 | MIoU: 96.694% 
[epoch:40, iter:20] Loss: 0.026 | MIoU: 96.650% 
[epoch:40, iter:30] Loss: 0.026 | MIoU: 96.646% 
[epoch:40, iter:40] Loss: 0.029 | MIoU: 96.407% 
[epoch:40, iter:50] Loss: 0.028 | MIoU: 96.483% 
[epoch:40, iter:60] Loss: 0.028 | MIoU: 96.506% 
[epoch:40, iter:70] Loss: 0.027 | MIoU: 96.626% 
[epoch:40, iter:80] Loss: 0.026 | MIoU: 96.641% 
[epoch:40, iter:90] Loss: 0.026 | MIoU: 96.700% 
[epoch:40, iter:100] Loss: 0.025 | MIoU: 96.751% 
[epoch:40, iter:110] Loss: 0.025 | MIoU: 96.770% 
[epoch:40, iter:120] Loss: 0.025 | MIoU: 96.803% 
[epoch:40, iter:130] Loss: 0.025 | MIoU: 96.794% 
[epoch:40, iter:140] Loss: 0.025 | MIoU: 96.834% 
[epoch:40, iter:150] Loss: 0.024 | MIoU: 96.881% 
[epoch:40, iter:160] Loss: 0.024 | MIoU: 96.863% 
[epoch:40, iter:170] Loss: 0.024 | MIoU: 96.901% 
[epoch:40, iter:180] Loss: 0.024 | MIoU: 96.918% 
[epoch:40, iter:190] Loss: 0.023 | MIoU: 96.944% 
[epoch:40, iter:200] Loss: 0.023 | MIoU: 96.959% 
[epoch:40, iter:210] Loss: 0.023 | MIoU: 96.967% 
[epoch:40, iter:220] Loss: 0.023 | MIoU: 96.967% 
[epoch:40, iter:230] Loss: 0.023 | MIoU: 96.980% 
[epoch:40, iter:240] Loss: 0.023 | MIoU: 97.002% 
[epoch:40, iter:250] Loss: 0.023 | MIoU: 97.021% 
[epoch:40, iter:260] Loss: 0.023 | MIoU: 97.024% 
[epoch:40, iter:270] Loss: 0.023 | MIoU: 97.043% 
[epoch:40, iter:280] Loss: 0.023 | MIoU: 97.062% 
[epoch:40, iter:290] Loss: 0.023 | MIoU: 97.082% 
[epoch:40, iter:300] Loss: 0.022 | MIoU: 97.106% 
[epoch:40, iter:310] Loss: 0.022 | MIoU: 97.123% 
[epoch:40, iter:320] Loss: 0.022 | MIoU: 97.133% 
[epoch:40, iter:330] Loss: 0.022 | MIoU: 97.149% 
[epoch:40, iter:340] Loss: 0.022 | MIoU: 97.152% 
[epoch:40, iter:350] Loss: 0.022 | MIoU: 97.158% 
[epoch:40, iter:360] Loss: 0.022 | MIoU: 97.171% 
[epoch:40, iter:370] Loss: 0.022 | MIoU: 97.174% 
[epoch:40, iter:380] Loss: 0.022 | MIoU: 97.182% 
[epoch:40, iter:390] Loss: 0.022 | MIoU: 97.197% 
[epoch:40, iter:400] Loss: 0.021 | MIoU: 97.206% 
[epoch:40, iter:410] Loss: 0.021 | MIoU: 97.215% 
[epoch:40, iter:420] Loss: 0.021 | MIoU: 97.215% 
[epoch:40, iter:430] Loss: 0.021 | MIoU: 97.220% 
[epoch:40, iter:440] Loss: 0.021 | MIoU: 97.223% 
[epoch:40, iter:450] Loss: 0.021 | MIoU: 97.236% 
[epoch:40, iter:460] Loss: 0.021 | MIoU: 97.250% 
[epoch:40, iter:470] Loss: 0.021 | MIoU: 97.259% 
[epoch:40, iter:480] Loss: 0.021 | MIoU: 97.269% 
[epoch:40, iter:490] Loss: 0.021 | MIoU: 97.274% 
[epoch:40, iter:500] Loss: 0.021 | MIoU: 97.275% 
[epoch:40, iter:510] Loss: 0.021 | MIoU: 97.284% 
[epoch:40, iter:520] Loss: 0.021 | MIoU: 97.288% 
[epoch:40, iter:530] Loss: 0.021 | MIoU: 97.294% 
[epoch:40, iter:540] Loss: 0.021 | MIoU: 97.303% 
[epoch:40, iter:550] Loss: 0.021 | MIoU: 97.306% 
[epoch:40, iter:560] Loss: 0.021 | MIoU: 97.305% 
[epoch:40, iter:570] Loss: 0.021 | MIoU: 97.308% 
[epoch:40, iter:580] Loss: 0.021 | MIoU: 97.303% 
[epoch:40, iter:590] Loss: 0.024 | MIoU: 97.181% 
[epoch:40, iter:600] Loss: 0.028 | MIoU: 97.010% 
[epoch:40, iter:610] Loss: 0.029 | MIoU: 96.875% 
[epoch:40, iter:620] Loss: 0.030 | MIoU: 96.726% 
[epoch:40, iter:630] Loss: 0.031 | MIoU: 96.600% 
[epoch:40, iter:640] Loss: 0.033 | MIoU: 96.486% 
[epoch:40, iter:650] Loss: 0.034 | MIoU: 96.354% 
[epoch:40, iter:660] Loss: 0.035 | MIoU: 96.246% 
[epoch:40, iter:670] Loss: 0.036 | MIoU: 96.145% 
Evaluate
[epoch:40, evaluate] Loss: 0.225 | MIoU: 75.771% 
epoch:  41
[epoch:41, iter:10] Loss: 0.096 | MIoU: 89.418% 
[epoch:41, iter:20] Loss: 0.088 | MIoU: 90.373% 
[epoch:41, iter:30] Loss: 0.104 | MIoU: 89.094% 
[epoch:41, iter:40] Loss: 0.097 | MIoU: 89.437% 
[epoch:41, iter:50] Loss: 0.096 | MIoU: 89.357% 
[epoch:41, iter:60] Loss: 0.098 | MIoU: 89.131% 
[epoch:41, iter:70] Loss: 0.099 | MIoU: 88.934% 
[epoch:41, iter:80] Loss: 0.099 | MIoU: 88.832% 
[epoch:41, iter:90] Loss: 0.096 | MIoU: 88.984% 
[epoch:41, iter:100] Loss: 0.096 | MIoU: 89.081% 
[epoch:41, iter:110] Loss: 0.096 | MIoU: 89.058% 
[epoch:41, iter:120] Loss: 0.094 | MIoU: 89.187% 
[epoch:41, iter:130] Loss: 0.093 | MIoU: 89.388% 
[epoch:41, iter:140] Loss: 0.090 | MIoU: 89.671% 
[epoch:41, iter:150] Loss: 0.088 | MIoU: 89.869% 
[epoch:41, iter:160] Loss: 0.087 | MIoU: 90.070% 
[epoch:41, iter:170] Loss: 0.085 | MIoU: 90.206% 
[epoch:41, iter:180] Loss: 0.084 | MIoU: 90.284% 
[epoch:41, iter:190] Loss: 0.083 | MIoU: 90.371% 
[epoch:41, iter:200] Loss: 0.082 | MIoU: 90.529% 
[epoch:41, iter:210] Loss: 0.081 | MIoU: 90.623% 
[epoch:41, iter:220] Loss: 0.080 | MIoU: 90.741% 
[epoch:41, iter:230] Loss: 0.079 | MIoU: 90.825% 
[epoch:41, iter:240] Loss: 0.078 | MIoU: 90.897% 
[epoch:41, iter:250] Loss: 0.077 | MIoU: 91.025% 
[epoch:41, iter:260] Loss: 0.075 | MIoU: 91.169% 
[epoch:41, iter:270] Loss: 0.074 | MIoU: 91.305% 
[epoch:41, iter:280] Loss: 0.074 | MIoU: 91.279% 
[epoch:41, iter:290] Loss: 0.074 | MIoU: 91.356% 
[epoch:41, iter:300] Loss: 0.074 | MIoU: 91.384% 
[epoch:41, iter:310] Loss: 0.074 | MIoU: 91.448% 
[epoch:41, iter:320] Loss: 0.073 | MIoU: 91.585% 
[epoch:41, iter:330] Loss: 0.072 | MIoU: 91.647% 
[epoch:41, iter:340] Loss: 0.071 | MIoU: 91.775% 
[epoch:41, iter:350] Loss: 0.070 | MIoU: 91.831% 
[epoch:41, iter:360] Loss: 0.070 | MIoU: 91.875% 
[epoch:41, iter:370] Loss: 0.069 | MIoU: 91.910% 
[epoch:41, iter:380] Loss: 0.069 | MIoU: 91.949% 
[epoch:41, iter:390] Loss: 0.068 | MIoU: 92.035% 
